[RANK 0] 2025-04-20 20:29:32,366 - INFO - [Epoch 1 | Step 100] Loss: 0.4141 | Total samples 6400 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:29:37,043 - INFO - [Epoch 1 | Step 101] Loss: 0.4310 | Total samples 6464 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:29:41,718 - INFO - [Epoch 1 | Step 102] Loss: 0.6844 | Total samples 6528 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:29:46,395 - INFO - [Epoch 1 | Step 103] Loss: 0.5263 | Total samples 6592 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:29:51,075 - INFO - [Epoch 1 | Step 104] Loss: 0.7440 | Total samples 6656 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:29:55,751 - INFO - [Epoch 1 | Step 105] Loss: 1.2397 | Total samples 6720 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:00,427 - INFO - [Epoch 1 | Step 106] Loss: 0.9027 | Total samples 6784 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:05,103 - INFO - [Epoch 1 | Step 107] Loss: 0.8021 | Total samples 6848 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:09,777 - INFO - [Epoch 1 | Step 108] Loss: 1.0823 | Total samples 6912 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
[RANK 0] 2025-04-20 20:30:14,452 - INFO - [Epoch 1 | Step 109] Loss: 0.5577 | Total samples 6976 | Mem Alloc: 2627.6 MB | Mem Reserved: 7636.0 MB | GPU Util: 100%
